,MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
491,21123083,1075000.0,85750,-110.83704,32.317724,0.49,9491.0,1993,4,5,4589.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Natural Stone",117
492,21606046,1170000.0,85755,-110.993229,32.470398,1.03,16845.2,2008,4,5,4795.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete",194
493,21706027,1150000.0,85718,-110.884654,32.303578,3.0,8833.51,1977,5,5,4241.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile, Wood",12
494,21200144,1034000.0,85718,-110.941977,32.338045,0.91,11238.75,2003,4,4,4019.0,3,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Other",158
495,21207454,1100000.0,85750,-110.861293,32.326569,0.54,3646.0,2011,5,5,4877.0,3,"Dishwasher, Garbage Disposal, Oven",3,"Carpet, Ceramic Tile",40
496,21700839,1125000.0,85718,-110.903362,32.32123,0.73,13044.4,1995,4,6,6436.0,4,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Black, Countertops: Tile",4,"Carpet, Concrete, Natural Stone, Wood",127
498,21715698,1130000.0,85658,-111.058803,32.456936,1.23,15604.0,2009,3,5,4595.0,3,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless",1,"Carpet, Natural Stone",148
499,21831610,1200000.0,85755,-110.961291,32.471061,1.21,11371.0,2006,4,5,3885.0,3,"Dishwasher, Double Sink, Freezer, Gas Range, Island, Pantry: Walk-In, Prep Sink, Reverse Osmosis, Warming Drawer, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite",3,"Wood, Other: Lime Stone",209
500,21833355,1099000.0,85658,-111.064375,32.464467,0.93,14935.13,2007,4,4,4049.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Under counter, Oven: Wall oven",4,"Carpet, Natural Stone",148
502,21826646,1100000.0,85750,-110.852358,32.323689,0.36,9268.0,1999,3,3,3041.0,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Black, Countertops: Granite, Microwave: Microwave, Oven: Oven",3,"Carpet, Natural Stone",107
504,21625779,1050000.0,85718,-110.940565,32.343649,0.99,11441.68,2000,3,3,3829.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",169
505,21417057,1100000.0,85718,-110.931907,32.34593,1.56,10627.56,2010,5,5,4852.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone",84
506,21500272,1150000.0,85750,-110.858378,32.33258,1.09,10444.34,1994,4,4,5559.0,4,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Wood",219
507,21426116,1195000.0,85748,-110.743676,32.229771,3.3,8371.84,1998,4,7,5547.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Other",45
508,21520349,1050000.0,85742,-111.02733,32.399434,3.29,14276.69,2008,5,6,5469.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
509,21430136,1050000.0,85658,-111.06979,32.459265,1.13,15245.0,2008,4,4,4320.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood, Other",143
510,21608610,1155000.0,85750,-110.821623,32.281014,1.01,9113.7,2008,4,4,3953.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone,125
511,21600197,1155000.0,85718,-110.94253,32.348582,1.05,13197.84,2005,3,3,4385.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",157
512,21605940,1150000.0,85718,-110.937298,32.348404,0.81,10908.02,2007,5,5,4252.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",175
513,21617775,1180000.0,85718,-110.925516,32.294196,1.64,7669.26,2002,4,5,5006.0,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",146
514,21626415,1165000.0,85718,-110.943776,32.34199,0.96,14369.6,2001,4,4,4888.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",158
515,21605560,1070000.0,85750,-110.823116,32.285494,1.16,12106.34,2007,4,5,5971.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",125
516,21703610,1075000.0,85718,-110.920316,32.337736,0.97,9277.27,1985,4,4,4627.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",323
517,21631251,1060000.0,85750,-110.849721,32.322255,0.37,11571.0,1996,3,3,4160.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile, Natural Stone, Wood, Other",142
518,21115238,1032000.0,85658,-111.054938,32.477745,1.34,15004.46,2007,4,4,4397.0,4,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",138
519,21034387,1035000.0,85718,-110.897762,32.333109,1.53,7783.55,2004,4,3,4023.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",0
520,21130145,1075000.0,85718,-110.951181,32.344265,3.02,13368.0,2006,4,4,4614.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",159
521,21128258,1035000.0,85718,-110.908822,32.302371,1.47,8168.52,1986,4,6,4719.0,3,"Dishwasher, Refrigerator, Microwave, Oven",2,Natural Stone,193
522,21202375,1100000.0,85718,-110.915556,32.335375,1.0,7353.0,2000,4,4,3711.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone, Wood",52
523,21214587,1013000.0,85742,-111.026598,32.413654,3.3,10321.45,2008,4,4,3939.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Wood",120
524,21300462,1050000.0,85718,-110.925284,32.294634,1.2,11796.0,2009,4,4,4779.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",145
525,21222898,1100000.0,85755,-110.996431,32.457233,7.87,7596.0,2004,4,6,3668.0,6,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Natural Stone",42
526,21307303,1100000.0,85718,-110.936325,32.339695,1.01,11359.23,2000,5,6,4553.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",160
527,21324515,1136500.0,85718,-110.889426,32.291586,0.84,9637.0,2007,4,5,4748.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",300
528,21325168,1100000.0,85718,-110.946836,32.340916,0.95,10529.0,2006,4,4,3972.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",153
529,21604907,1015000.0,85749,-110.735178,32.258733,0.87,1083.38,2016,5,5,5367.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",125
530,21629180,1100000.0,85742,-111.028005,32.369437,3.3,11116.0,2008,4,5,5102.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",150
531,21709972,1090600.0,85718,-110.910635,32.294131,1.6,10157.0,1993,5,4,4446.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",194
533,21800519,1195000.0,85719,-110.94009,32.231485,0.29,4181.79,1947,3,4,3680.0,0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Stone",2,Other: Porcelain,0
534,21800114,1017500.0,85718,-110.895897,32.33308,0.94,6743.86,1971,5,6,4229.0,4,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Caesarstone",1,"Carpet, Ceramic Tile",0
535,21808588,1100000.0,85718,-110.888252,32.326819,1.23,12093.49,1993,5,6,6167.0,3,"Compactor, Desk, Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: granite, Microwave: yes",2,"Carpet, Natural Stone, Wood",258
537,21800055,1090000.0,85749,-110.717421,32.267699,3.3,8560.0,2007,4,4,4136.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Appliance Color: Other, Countertops: Granite, Oven: 2 Ovens",3,Mexican Tile,55
538,21827218,1150000.0,85718,-110.922353,32.297341,1.02,9608.0,2002,5,4,3960.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Sharp, Oven: Thermador",2,"Carpet, Natural Stone",145.83
540,21908100,1060000.0,85718,-110.93866,32.348912,0.85,11502.71,1999,4,5,4125.0,4,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: .",3,Other: Flagstone,175
543,21425598,1045000.0,85737,-110.989458,32.400046,0.63,12758.7,2005,4,5,5771.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",45
544,21327570,1100000.0,85658,-111.05176,32.479892,1.71,11275.97,2005,3,4,3620.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",143
545,21625849,1150000.0,85718,-110.928432,32.307983,1.24,7774.52,1992,4,4,5338.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,0
546,21709343,1190000.0,85701,-110.964253,32.216347,0.28,7528.35,1977,9,9,7688.0,1,"Compactor, Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Other, Countertops: stone",1,"Concrete, Mexican Tile, Wood",0
547,21500280,1020000.0,85718,-110.898425,32.333345,1.51,3000.91,2014,4,4,3775.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",0
548,21631257,1115000.0,85718,-110.921433,32.311177,1.22,10252.31,1998,5,5,4700.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Ceramic Tile,195
549,21322583,1125000.0,85737,-110.990187,32.40399,1.29,9684.47,2003,4,5,4168.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Other",51
550,21532125,1000000.0,85718,-110.91725,32.299084,1.42,9644.82,2004,4,5,4561.0,3,"Dishwasher, Garbage Disposal, Oven",5,"Carpet, Other",22
552,21305824,1032000.0,85750,-110.86998,32.321889,0.56,8194.72,2007,5,5,4319.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",35
553,21708684,1089500.0,85718,-110.880486,32.335543,4.34,10252.6,1981,4,3,4496.0,5,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Ceramic Tile, Wood",259
554,21422822,1225000.0,85750,-110.832363,32.281855,0.96,14936.78,2003,4,5,6569.0,3,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",110
555,21419132,1050000.0,85718,-110.915515,32.288808,1.9,7574.63,1998,4,4,3389.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,Mexican Tile,194
556,21502738,1075000.0,85715,-110.85261,32.251879,1.26,10493.0,2005,4,4,6399.0,2,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",48
557,21613280,1075000.0,85737,-110.941999,32.397863,0.0,12477.95,2006,3,5,4468.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,96
558,21619813,1065000.0,85718,-110.888839,32.329807,0.88,10709.0,2006,4,6,5810.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",258
559,21700748,1090000.0,85755,-110.990862,32.460423,1.57,13278.96,2014,4,4,4117.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",194
560,21704685,1100000.0,85739,-110.8575,32.543025,0.28,5175.48,2010,3,4,3700.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",165
561,21110496,950000.0,85718,-110.877569,32.328378,1.05,8640.0,1989,4,5,4387.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",145
562,21206478,1135000.0,85718,-110.920365,32.342229,0.8,8080.4,1983,3,3,3854.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",242
563,21809499,1175000.0,85718,-110.94253,32.348582,1.05,13197.84,2005,3,3,4385.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator",3,"Carpet, Natural Stone",157
564,21824236,1125000.0,85718,-110.943514,32.340117,1.23,12340.55,2001,4,4,4235.0,3,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: .",2,Natural Stone,157.33
566,21401609,1050000.0,85737,-110.946865,32.388981,1.71,11680.0,2000,4,4,5228.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",93
568,21609440,1090000.0,85737,-111.002799,32.455775,7.73,18141.28,2009,3,4,5671.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Natural Stone",42
569,21521014,1025000.0,85755,-110.978571,32.460133,0.83,12700.0,2014,3,4,3078.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile, Indoor/Outdoor, Natural Stone",167
570,21400010,1025000.0,85658,-111.063313,32.462699,1.39,10631.0,2005,3,4,3479.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",3,"Carpet, Wood",139
571,21404217,1075000.0,85750,-110.824905,32.288652,1.56,8634.0,2000,3,5,4131.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",110
572,21524746,1000000.0,85641,-110.610287,32.129735,41.04,12258.22,1940,7,9,8335.0,0,"Dishwasher, Freezer, Garbage Disposal, Oven",5,"Ceramic Tile, Concrete, Mexican Tile, Wood",122
573,21528792,1055000.0,85755,-110.960808,32.471811,1.56,12251.45,2006,4,5,4279.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Other,200
574,21611111,966770.5,85755,-110.985288,32.46519,0.5,1490.0,2015,3,4,2888.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Other,167
575,21700426,1060000.0,85750,-110.859564,32.332428,1.56,11068.73,1988,4,4,5029.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",211
576,21123447,1075000.0,85712,-110.883301,32.26106,1.98,20385.0,2006,7,8,9858.0,4,"Dishwasher, Garbage Disposal, Oven",6,"Carpet, Natural Stone, Wood",0
577,21305065,1000000.0,85718,-110.922266,32.340674,1.85,10745.0,1983,3,4,3788.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",241
578,21706200,1095000.0,85658,-111.055271,32.478364,2.09,17180.46,2007,3,4,4810.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",148
579,21709579,1030000.0,85718,-110.939364,32.339167,0.82,11862.82,2000,5,4,4316.0,3,"Dishwasher, Garbage Disposal, Refrigerator",5,"Carpet, Natural Stone",161
580,21705832,1078750.0,85718,-110.925144,32.315717,1.1,9700.11,2002,6,4,4306.0,3,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Concrete",195
581,21716217,1000000.0,85737,-110.932409,32.422274,3.3,9842.9,2002,4,4,4021.0,3,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless",4,Natural Stone,50
583,21802084,1000000.0,85718,-110.921214,32.308033,1.01,7239.79,1996,3,5,3976.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Butler, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite",4,"Mexican Tile, Natural Stone, Wood",5
585,21808830,1000000.0,85718,-110.925273,32.294623,1.2,13833.2,2009,4,4,4805.0,3,"Compactor, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: GE Monogram",3,"Carpet, Natural Stone",146
586,21730280,1120000.0,85750,-110.821709,32.284404,1.0,9442.6,2004,4,5,4221.0,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: stainless, Oven: stainless",1,Natural Stone,120
588,21832129,1062500.0,85718,-110.932483,32.345339,0.69,10013.63,2005,5,4,4016.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless",2,Natural Stone,100
592,21328321,1125000.0,85715,-110.84853,32.261285,0.45,10604.53,2004,5,7,5064.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",79
593,21412125,1080000.0,85718,-110.920457,32.305601,1.11,6919.67,2004,4,4,4182.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,5
594,21418106,1025000.0,85658,-111.063751,32.47123,1.75,11741.99,2002,4,4,3417.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",143
595,21701470,1110000.0,85755,-110.97718,32.428103,3.38,10482.65,1998,5,5,4804.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",34
596,21900701,1075000.0,85750,-110.837185,32.320945,0.65,10875.74,1993,4,3,3751.0,3,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Tile, Microwave: Oven, Oven: Stainless",2,Mexican Tile,150
597,21910608,1100000.0,85750,-110.871873,32.324793,0.6,10703.48,1988,5,5,5272.0,3,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Two Ovens",2,"Natural Stone, Wood",37.5
598,21332108,1055000.0,85755,-110.990862,32.460426,1.57,3722.21,2014,4,4,4100.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",153
599,21424494,1050000.0,85718,-110.913352,32.290754,1.45,12073.89,1994,5,5,6105.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",194
600,21627253,1110000.0,85718,-110.910908,32.301992,1.65,7631.92,1985,3,3,3902.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",193
601,21228273,850000.0,85718,-110.919674,32.29392,3.65,8864.45,1995,4,5,4594.0,4,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile, Wood",120
602,21527635,1095000.0,85718,-110.923707,32.297185,1.14,9240.24,1999,5,5,4508.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete",146
603,21502341,950000.0,85755,-111.003536,32.470309,2.36,13379.76,2012,4,5,3757.0,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile, Concrete",166
604,21427248,1100000.0,85718,-110.921063,32.312281,1.18,7895.0,2003,4,4,4128.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",173
605,21618752,1055000.0,85755,-111.011428,32.471093,1.05,16162.97,2014,3,4,3903.0,3,"Dishwasher, Microwave, Oven",1,Natural Stone,194
606,21810978,1125000.0,85718,-110.942521,32.342168,1.1,10826.92,1999,4,5,3920.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Y, Oven: Y",2,"Carpet, Ceramic Tile",157
607,21920015,1050000.0,85715,-110.859545,32.257089,0.67,9333.81,1968,6,5,5340.0,2,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Almond, Countertops: Slate, Microwave: Yes, Oven: Yes",3,"Carpet, Wood",119.66
609,21806975,1060000.0,85718,-110.946846,32.340913,0.95,11410.94,2006,4,4,3935.0,4,"Dishwasher, Garbage Disposal, Refrigerator",2,"Ceramic Tile, Wood",157
610,21314720,950000.0,85737,-110.988991,32.406416,1.08,8161.82,2001,4,4,4701.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood",50
611,21328095,991000.0,85745,-111.117201,32.285449,20.0,11877.37,2006,4,5,4347.0,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Concrete, Mexican Tile",0
612,21401084,1058000.0,85718,-110.922926,32.314937,1.86,8627.85,2001,4,6,4304.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Mexican Tile,159
613,21403354,1000000.0,85718,-110.885672,32.329606,0.84,4441.0,1977,4,3,4040.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",155
